,id_user,id_post,date,time,half_day,views,reposts,likes,comments,id_post_origin,link_clicks,donation_tag,donation_val,house_buy
1835,111432,804072345,12/11/2017,12:44,pm,125,1,62,3,950210721,False,False,0,False
1836,302439,808832580,12/11/2017,10:34,pm,4,0,1,0,738930424,False,False,0,False
1837,608465,189736942,12/11/2017,05:43,pm,88,2,4,6,826765723,False,False,0,False
1838,465839,775940473,12/11/2017,02:38,pm,61,0,27,3,776087423,True,True,20,False
1839,877705,659091573,12/11/2017,05:06,pm,11,0,1,0,851365745,False,False,0,False
1840,792301,938674074,12/11/2017,04:25,pm,16,0,8,0,861841481,False,False,0,False
1841,348163,594874844,12/11/2017,11:27,pm,92,1,9,2,852231875,False,False,0,False
1842,947975,320345899,12/11/2017,03:06,pm,91,0,31,9,238410231,True,False,0,False
1843,151861,818711479,12/11/2017,12:06,pm,34,0,1,2,950471293,False,False,0,False
1844,461732,398939914,12/11/2017,00:32,pm,40,0,20,2,752670779,False,False,0,False
1845,579147,696398948,12/11/2017,03:31,pm,3,1,1,0,796657320,False,False,0,False
1846,996007,682563717,12/11/2017,00:38,pm,38,0,3,1,325900750,False,False,0,False
1847,564691,790128319,12/11/2017,09:56,pm,28,2,1,0,917457487,False,False,0,False
1848,359176,409044729,12/11/2017,07:15,pm,68,0,20,5,498972492,True,False,0,False
1849,112200,588069035,12/11/2017,07:27,pm,62,1,24,1,947827007,False,False,0,False
1850,648884,566727328,12/11/2017,11:55,pm,120,0,6,7,281854417,False,False,0,False
1851,872670,282445380,12/11/2017,08:12,pm,104,0,10,10,845796187,False,False,0,False
1852,996344,629872424,12/11/2017,10:39,pm,149,0,37,1,774953833,False,False,0,False
1853,321020,388736824,12/11/2017,11:32,pm,114,0,22,5,715420499,False,False,0,False
1854,792236,670499931,12/11/2017,06:28,pm,140,0,28,11,884487865,False,False,0,False
1855,449523,559590479,12/11/2017,04:40,pm,15,0,1,0,426533922,False,False,0,False
1856,269942,156675052,12/11/2017,02:59,pm,83,1,41,4,506400287,False,False,0,False
1857,294703,152807968,12/11/2017,05:58,pm,76,0,22,1,120151009,False,False,0,False
1858,309911,340590329,12/11/2017,04:13,pm,17,0,1,1,985421892,False,False,0,False
1859,706823,668017225,12/11/2017,04:42,pm,53,0,26,2,994778645,False,False,0,False
1860,284269,588932357,12/11/2017,08:31,pm,80,0,40,4,356137388,True,True,20,False
1861,983817,456816347,12/11/2017,07:24,pm,101,0,25,2,274500815,False,False,0,False
1862,282518,604503437,12/11/2017,04:32,pm,26,0,6,1,160171451,True,False,0,False
1863,306454,938870341,12/11/2017,11:15,pm,3,1,0,0,960688448,False,False,0,False
1864,974813,178936966,12/11/2017,12:37,pm,49,0,4,2,915818163,False,False,0,False
1865,174799,935777184,12/11/2017,07:57,pm,41,0,10,1,710559687,False,False,0,False
1866,125739,413853271,12/11/2017,00:53,pm,157,0,23,10,839460976,True,False,0,False
1867,555615,151213231,12/11/2017,03:07,pm,40,0,12,4,179012955,False,False,0,False
1868,605189,554731960,12/11/2017,02:47,pm,66,0,13,6,606349815,False,False,0,False
1869,627337,922880837,12/11/2017,02:41,pm,29,1,14,0,492003110,False,False,0,False
1870,926552,937265194,12/11/2017,02:46,pm,121,3,54,10,411351518,False,False,0,False
1871,327479,656073300,12/11/2017,11:33,pm,178,2,89,5,253903047,False,False,0,False
1872,468771,638680750,12/11/2017,12:54,pm,96,0,38,0,219998352,False,False,0,False
1873,943043,625016784,12/11/2017,06:46,pm,14,1,3,0,173175118,False,False,0,False
1874,715322,188525652,12/11/2017,09:49,pm,14,0,1,0,670342830,False,False,0,False
1875,648000,461838160,12/11/2017,04:45,pm,54,0,10,4,646361120,False,False,0,False
1876,207646,836024916,12/11/2017,10:38,pm,5,1,1,0,999485930,False,False,0,False
1877,906105,665602034,12/11/2017,03:36,pm,46,0,6,0,485059048,False,False,0,False
1878,803164,198910392,12/11/2017,08:01,pm,77,0,11,5,213969073,False,False,0,False
1879,830335,492758886,12/11/2017,07:45,pm,61,1,6,4,663594931,False,False,0,False
1880,999197,662066683,12/11/2017,03:17,pm,1,2,0,0,630900851,False,False,0,False
1881,783135,864705472,12/11/2017,00:12,pm,25,0,12,2,411715600,False,False,0,False
1882,989698,770045068,12/11/2017,11:03,pm,1,1,0,0,473413329,False,False,0,False
1883,718753,664643785,12/11/2017,05:49,pm,58,1,8,5,407618265,False,False,0,False
1884,781930,826374934,12/11/2017,06:32,pm,64,1,16,0,599649293,True,True,5,False
1885,716178,568024783,12/11/2017,02:35,pm,194,2,58,13,443900459,False,False,0,False
1886,168166,972905848,12/11/2017,07:41,pm,19,1,8,1,339717497,False,False,0,False
1887,837101,851577943,12/11/2017,06:13,pm,46,0,2,1,534828055,False,False,0,False
1888,709940,130307504,12/11/2017,02:28,pm,108,2,5,5,320759393,False,False,0,False
1889,820981,774921143,12/11/2017,10:13,pm,48,0,19,2,489615191,False,False,0,False
1890,207479,373152404,12/11/2017,05:21,pm,188,0,75,11,429135460,True,False,0,False
1891,195406,354420167,12/11/2017,09:40,pm,37,1,14,0,392664848,False,False,0,False
1892,504400,746913094,12/11/2017,03:39,pm,50,1,12,4,356902953,True,False,0,False
1893,765993,356831665,12/11/2017,02:55,pm,31,0,6,0,237859352,False,False,0,False
1894,296534,541900557,12/11/2017,09:10,pm,2,0,0,0,674848937,False,False,0,False
1895,422231,547913953,12/11/2017,12:05,pm,11,0,1,0,871739538,False,False,0,False
1896,495516,741635151,12/11/2017,11:44,pm,128,1,12,6,970632531,False,False,0,False
1897,297547,574752042,12/11/2017,11:16,pm,54,0,24,5,443900459,True,True,5,False
1898,260184,289660457,12/11/2017,04:06,pm,104,2,36,10,788395441,True,False,0,False
1899,830786,777748647,12/11/2017,09:12,pm,104,1,5,1,808479392,False,False,0,False
1900,600774,146744623,12/11/2017,03:07,pm,2,1,0,0,810913610,False,False,0,False
1901,830447,456203394,12/11/2017,10:42,pm,235,1,35,14,218577550,False,False,0,False
1902,649415,749306239,12/11/2017,07:38,pm,126,1,6,8,357380519,False,False,0,False
1903,661719,420926557,12/11/2017,02:18,pm,49,0,19,0,404169788,False,False,0,False
1904,297749,453691209,12/11/2017,04:58,pm,97,2,33,0,644999654,False,False,0,False
1905,376095,644976661,12/11/2017,08:34,pm,40,0,10,4,420095776,True,True,20,False
1906,697426,670050684,12/11/2017,06:31,pm,3,1,1,0,950210721,False,False,0,False
1907,237630,731995372,12/11/2017,12:30,pm,63,0,6,5,153049529,False,False,0,False
1908,714462,785260357,12/11/2017,06:17,pm,229,0,34,22,599022408,False,False,0,False
1909,413710,997608886,12/11/2017,02:17,pm,57,0,28,2,566403791,False,False,0,False
1910,438956,830507909,12/11/2017,04:43,pm,264,0,52,15,952619884,False,False,0,False
1911,496867,931167779,12/11/2017,05:59,pm,56,1,14,1,804358914,False,False,0,False
1912,798315,579233513,12/11/2017,08:47,pm,40,1,18,0,234163925,False,False,0,False
1913,254994,782760581,12/11/2017,01:45,pm,135,1,20,9,377273947,False,False,0,False
1914,475036,741748710,12/11/2017,01:58,pm,203,1,81,4,731234661,False,False,0,False
1915,685521,361741902,12/11/2017,04:25,pm,67,1,26,3,642061950,True,False,0,False
1916,400188,249527892,12/11/2017,02:21,pm,111,1,5,3,256246052,False,False,0,False
1917,662450,502861118,12/11/2017,01:02,pm,190,0,95,13,597510132,True,False,0,False
1918,776152,755107347,12/11/2017,11:47,pm,4,1,0,0,891781807,False,False,0,False
1919,981072,185813077,12/11/2017,07:43,pm,67,1,6,2,614805106,False,False,0,False
1920,817535,163961475,12/11/2017,11:18,pm,41,1,14,4,696350292,False,False,0,False
1921,439090,821125495,12/11/2017,11:26,pm,248,0,111,14,514505841,False,False,0,False
1922,156453,372247432,12/11/2017,11:27,pm,48,2,2,1,989911335,False,False,0,False
1923,998356,439506258,12/11/2017,11:00,pm,195,1,39,17,795114948,False,False,0,False
1924,868467,586495439,12/11/2017,01:45,pm,16,1,8,1,961561701,False,False,0,False
1925,837744,805919619,12/11/2017,02:36,pm,145,0,58,2,399114865,False,False,0,False
1926,874027,812515611,12/11/2017,10:27,pm,95,0,4,4,798449726,True,False,0,False
1927,937819,534006037,12/11/2017,11:15,pm,71,1,31,0,519441063,False,False,0,False
1928,806459,894505819,12/11/2017,10:42,pm,8,0,2,0,905230356,False,False,0,False
1929,986296,941634721,12/11/2017,10:35,pm,175,0,78,12,696018320,True,False,0,False
1930,138196,852096518,12/11/2017,04:45,pm,97,1,33,1,383484292,False,False,0,False
1931,580350,170169084,12/11/2017,09:09,pm,9,1,4,0,445820846,False,False,0,False
1932,848147,627919970,12/11/2017,02:20,pm,52,1,2,4,320767177,True,False,0,False
1933,833645,873638308,12/11/2017,01:11,pm,103,0,25,7,498903311,True,True,30,False
1934,461628,426448177,12/11/2017,03:04,pm,12,0,5,0,886561532,False,False,0,False
1935,340412,601347643,12/11/2017,10:30,pm,245,0,98,12,662978337,False,False,0,False
1936,569489,188348888,12/11/2017,12:33,pm,131,1,65,11,182824238,False,False,0,False
1937,496558,981354620,12/11/2017,07:08,pm,44,0,4,3,463970225,False,False,0,False
1938,710139,447746327,12/11/2017,03:20,pm,233,0,104,2,517786817,False,False,0,False
1939,130400,899432681,12/11/2017,05:31,pm,150,0,30,1,494008546,False,False,0,False
1940,650128,341365155,12/11/2017,05:30,pm,23,0,9,1,702870969,False,False,0,False
1941,184662,665133749,12/11/2017,11:49,pm,8,0,0,0,398305041,False,False,0,False
1942,578112,366343974,12/11/2017,05:18,pm,7,1,1,0,630555393,True,False,0,False
1943,127477,976680614,12/11/2017,01:48,pm,111,1,33,8,411351518,False,False,0,False
1944,953447,332048907,12/11/2017,05:12,pm,125,1,25,7,986090507,False,False,0,False
1945,318257,297187131,12/11/2017,08:46,pm,21,1,6,2,467708310,False,False,0,False
1946,798029,431120456,12/11/2017,10:35,pm,32,0,4,0,870996338,False,False,0,False
1947,561110,414674118,12/11/2017,09:50,pm,121,1,36,10,555044039,False,False,0,False
1948,363417,555135916,12/11/2017,06:44,pm,29,1,5,0,687328418,False,False,0,False
1949,614129,421099837,12/11/2017,01:57,pm,50,0,25,1,447826904,False,False,0,False
1950,413782,618963001,12/11/2017,03:03,pm,8,0,1,0,739387394,False,False,0,False
1951,953749,702709976,12/11/2017,02:56,pm,159,0,15,6,706332343,False,False,0,False
1952,443582,306880581,12/11/2017,06:37,pm,81,1,40,7,275524072,False,False,0,False
1953,446235,296778489,12/11/2017,08:34,pm,17,0,3,1,889855369,False,False,0,False
1954,292684,818294319,12/11/2017,06:49,pm,43,3,10,4,509572506,False,False,0,False
1955,265284,720250052,12/11/2017,10:00,pm,186,0,74,11,779996244,False,False,0,False
1956,672475,138160008,12/11/2017,12:31,pm,134,1,33,12,289768056,False,False,0,False
1957,969389,276429475,12/11/2017,06:43,pm,103,0,41,10,130002286,False,False,0,False
1958,239251,314029647,12/11/2017,01:38,pm,150,0,15,1,855664825,False,False,0,False
1959,871606,852589948,12/11/2017,06:31,pm,214,1,107,6,996110160,False,False,0,False
1960,239598,138732663,12/11/2017,01:08,pm,39,1,19,1,504227140,False,False,0,False
1961,448606,933812029,12/11/2017,07:07,pm,331,0,165,13,387995679,False,False,0,False
1962,174242,312122396,12/11/2017,11:37,pm,98,0,49,6,619264459,False,False,0,False
1963,698051,210723116,12/11/2017,05:15,pm,75,0,18,6,700871032,True,False,0,False
1964,268772,636753759,12/11/2017,09:02,pm,58,1,20,5,844989061,False,False,0,False
1965,531523,868130415,12/11/2017,01:18,pm,31,0,15,0,886241801,True,False,0,False
1966,236524,597812353,12/11/2017,09:54,pm,102,0,45,3,655512892,False,False,0,False
1967,252561,233839268,12/11/2017,07:40,pm,108,0,54,4,333009788,False,False,0,False
1968,727348,683263401,12/11/2017,05:30,pm,136,1,27,12,421180437,False,False,0,False
1969,814520,517531078,12/11/2017,07:20,pm,125,1,37,5,404488776,True,False,0,False
1970,871035,170135318,12/11/2017,02:24,pm,11,1,2,0,404169788,False,False,0,False
1971,866908,527751927,12/11/2017,02:21,pm,121,0,6,7,426561877,False,False,0,False
1972,887008,461455689,12/11/2017,01:56,pm,94,0,42,1,540875198,False,False,0,False
1973,998188,605388134,12/11/2017,05:28,pm,44,2,8,1,926104048,False,False,0,False
1974,194692,130382285,12/11/2017,11:22,pm,77,0,38,3,504227140,False,False,0,False
1975,186605,670272841,12/11/2017,05:06,pm,75,0,30,5,891781807,False,False,0,False
1976,554820,811088135,12/11/2017,01:47,pm,135,0,47,2,343257421,False,False,0,False
1977,413696,447740412,13/11/2017,02:21,am,43,0,15,1,130002286,False,False,0,False
1978,780799,623232308,13/11/2017,10:39,am,32,0,8,0,292999566,False,False,0,False
1979,360256,630215508,13/11/2017,07:19,am,40,2,16,3,669888136,False,False,0,False
1980,556233,833886623,13/11/2017,10:14,am,250,0,50,22,761534124,False,False,0,False
1981,557899,848877183,13/11/2017,06:57,am,117,0,58,3,249527892,False,False,0,False
1982,336575,220596838,13/11/2017,00:27,am,8,0,2,0,295538073,False,False,0,False
1983,254187,627494955,13/11/2017,04:17,am,114,0,51,2,549277747,False,False,0,False
1984,320332,702336555,13/11/2017,07:41,am,37,1,3,1,954987683,True,False,0,False
1985,377020,446644605,13/11/2017,10:26,am,104,1,20,2,877351053,False,False,0,False
1986,249797,992749948,13/11/2017,06:36,am,88,1,35,0,865857497,False,False,0,False
1987,876378,803705678,13/11/2017,10:13,am,4,0,1,0,741748710,True,False,0,False
1988,173818,439797447,13/11/2017,00:34,am,180,0,81,3,453691209,False,False,0,False
1989,862235,196737420,13/11/2017,11:16,am,79,0,7,0,209759310,True,True,5,False
1990,250163,630280173,13/11/2017,11:54,am,4,0,1,0,433888947,True,False,0,False
1991,284339,528241596,13/11/2017,06:17,am,40,0,10,2,117594686,False,False,0,False
1992,784242,697004155,13/11/2017,01:18,am,28,2,12,1,872181336,False,False,0,False
1993,271918,590889846,13/11/2017,12:15,am,15,0,1,0,854590509,False,False,0,False
1994,340100,260603471,13/11/2017,11:00,am,3,0,1,0,689420006,False,False,0,False
1995,510758,472343638,13/11/2017,02:28,am,187,0,65,3,482236108,False,False,0,False
1996,145942,889054562,13/11/2017,05:48,am,1,0,0,0,562949955,False,False,0,False
1997,879503,158788162,13/11/2017,09:43,am,13,0,3,0,847808692,False,False,0,False
1998,800012,545139046,13/11/2017,07:45,am,133,1,59,3,477190879,False,False,0,False
1999,863192,369295988,13/11/2017,11:01,am,7,1,2,0,366518880,False,False,0,False
2000,697196,913909313,13/11/2017,05:33,am,5,0,2,0,815911978,False,False,0,False
2001,157199,751394140,13/11/2017,01:12,am,24,0,4,0,905230356,False,False,0,False
2002,575429,859178566,13/11/2017,05:55,am,83,0,29,4,121213633,False,False,0,False
2003,528577,605309785,13/11/2017,09:12,am,64,0,28,5,119633058,False,False,0,False
2004,635621,309311652,13/11/2017,02:27,am,30,1,7,2,371365257,False,False,0,False
2005,293505,465290461,13/11/2017,07:44,am,36,1,16,3,636753759,False,False,0,False
2006,438895,913476250,13/11/2017,00:51,am,198,0,29,11,122648031,False,False,0,False
2007,959274,909544438,13/11/2017,07:45,am,0,0,0,0,290214736,False,False,0,False
2008,897752,702634189,13/11/2017,03:10,am,111,0,5,5,371928039,False,False,0,False
2009,357730,575817748,13/11/2017,09:25,am,102,1,5,5,804072345,False,False,0,False
2010,991264,611792788,13/11/2017,06:06,am,152,0,68,3,759191307,False,False,0,False
2011,796078,468496823,13/11/2017,03:51,am,63,0,18,6,793336858,True,False,0,False
2012,627525,327102587,13/11/2017,12:01,am,32,0,14,2,122672744,False,False,0,False
2013,615618,500008297,13/11/2017,09:09,am,325,1,81,6,372247432,False,False,0,False
2014,433646,528104303,13/11/2017,00:31,am,0,0,0,0,218140241,False,False,0,False
2015,232834,352834618,13/11/2017,12:18,am,78,0,39,0,382527955,False,False,0,False
2016,679149,998237925,13/11/2017,04:26,am,12,1,3,1,450852388,False,False,0,False
2017,802142,937467500,13/11/2017,07:05,am,61,1,12,5,964173603,False,False,0,False
2018,833572,936287016,13/11/2017,08:23,am,146,0,73,2,948942202,False,False,0,False
2019,984798,966843083,13/11/2017,12:48,am,15,0,2,0,620222338,False,False,0,False
2020,565069,258102602,13/11/2017,00:56,am,68,0,30,1,283890119,False,False,0,False
2021,823636,658035780,13/11/2017,05:46,am,77,0,3,6,533567702,False,False,0,False
2022,243503,624739443,13/11/2017,09:20,am,8,0,1,0,377618848,True,False,0,False
2023,907472,163460476,13/11/2017,09:03,am,151,0,67,13,950624963,False,False,0,False
2024,182096,115509597,13/11/2017,10:20,am,59,1,11,4,428080179,False,False,0,False
2025,998442,857085394,13/11/2017,12:33,am,49,0,17,0,305793466,False,False,0,False
2026,816305,459765088,13/11/2017,12:18,am,51,1,22,3,462338957,False,False,0,False
2027,169419,367919091,13/11/2017,09:12,am,23,1,3,1,952619884,False,False,0,False
2028,882977,546888426,13/11/2017,12:09,am,33,0,8,0,683730970,False,False,0,False
2029,927908,933865596,13/11/2017,01:26,am,224,0,112,6,424251818,False,False,0,False
2030,197666,781430971,13/11/2017,03:30,am,116,0,34,1,995863931,True,False,0,False
2031,819970,848462393,13/11/2017,07:12,am,108,0,21,3,831943790,False,False,0,False
2032,198230,907055302,13/11/2017,08:15,am,31,0,4,2,632257160,False,False,0,False
2033,834026,624243250,13/11/2017,10:51,am,48,2,9,2,826374934,False,False,0,False
2034,255881,710174986,13/11/2017,10:47,am,9,0,2,0,918401437,False,False,0,False
2035,208315,539698609,13/11/2017,12:48,am,52,0,20,0,247293529,False,False,0,False
2036,925315,752680450,13/11/2017,10:57,am,131,0,58,11,852096518,True,False,0,False
2037,280275,643969568,13/11/2017,04:22,am,15,0,3,0,464639701,False,False,0,False
2038,964710,395207572,13/11/2017,03:46,am,43,0,2,3,501751723,False,False,0,False
2039,238874,721338164,13/11/2017,11:58,am,251,1,87,10,707514982,False,False,0,False
2040,827355,589715255,13/11/2017,03:49,am,70,0,28,0,477725464,True,False,0,False
2041,670218,916574436,13/11/2017,12:24,am,78,0,11,3,971990265,False,False,0,False
2042,142819,727665332,13/11/2017,04:37,am,120,0,30,2,392664848,False,False,0,False
2043,823077,492734781,13/11/2017,08:21,am,247,2,49,2,119642362,False,False,0,False
2044,894276,641627702,13/11/2017,10:03,am,174,1,69,6,515660165,False,False,0,False
2045,647710,397598888,13/11/2017,11:39,am,85,1,25,5,692177081,False,False,0,False
2046,706814,974596022,13/11/2017,12:27,am,91,0,22,8,786185741,False,False,0,False
2047,467249,775438316,13/11/2017,08:07,am,176,0,8,5,550462752,False,False,0,False
2048,532070,618756964,13/11/2017,00:31,am,54,1,8,1,555592059,False,False,0,False
2049,325831,150561778,13/11/2017,06:27,am,21,2,10,1,965678624,False,False,0,False
2050,769769,548957446,13/11/2017,04:54,am,112,0,11,2,626582827,False,False,0,False
2051,863667,785559818,13/11/2017,00:14,am,289,1,72,17,862580623,False,False,0,False
2052,487769,682005294,13/11/2017,00:21,am,55,0,11,3,598176180,False,False,0,False
2053,863485,550367040,13/11/2017,04:34,am,150,0,45,6,991154137,False,False,0,False
2054,995643,194145789,13/11/2017,04:30,am,234,1,46,7,428080179,False,False,0,False
2055,522678,259392908,13/11/2017,01:21,am,190,0,19,9,371802022,False,False,0,False
2056,305112,427054608,13/11/2017,07:25,am,33,1,8,0,514505841,False,False,0,False
2057,770457,866570981,13/11/2017,11:16,am,61,0,12,3,798678963,False,False,0,False
2058,166991,688401721,13/11/2017,01:49,am,30,0,15,0,748606704,False,False,0,False
2059,445016,276404355,13/11/2017,09:59,am,185,0,92,11,669781841,False,False,0,False
2060,408074,323433426,13/11/2017,10:05,am,93,0,23,5,990437739,True,False,0,False
2061,773982,876840211,13/11/2017,03:28,am,99,0,4,2,315159614,False,False,0,False
2062,958044,294412891,13/11/2017,07:39,am,84,1,21,0,743476291,False,False,0,False
2063,509874,282681203,13/11/2017,12:28,am,84,1,8,1,740498404,True,False,0,False
2064,278181,723395140,13/11/2017,11:18,am,128,1,64,12,524889510,False,False,0,False
2065,923219,617869678,13/11/2017,12:34,am,50,1,25,1,834128903,False,False,0,False
2066,849052,352498776,13/11/2017,07:06,am,17,0,2,1,305281808,False,False,0,False
2067,647477,795581094,13/11/2017,12:00,am,84,0,33,4,657878250,False,False,0,False
2068,773159,942668634,13/11/2017,03:07,am,78,0,7,7,893310387,False,False,0,False
2069,826396,225119509,13/11/2017,00:54,am,93,0,41,6,710559687,False,False,0,False
2070,304727,311544266,13/11/2017,05:48,am,34,0,10,1,363762775,True,False,0,False
2071,924265,426716703,13/11/2017,07:46,am,46,1,18,4,466481725,False,False,0,False
2072,866250,666439389,13/11/2017,07:43,am,19,2,2,0,253903047,False,False,0,False
2073,809199,174979517,13/11/2017,09:05,am,39,0,19,3,968598942,False,False,0,False
2074,861526,419013733,13/11/2017,02:37,am,47,0,16,2,346112346,False,False,0,False
2075,199274,851722477,13/11/2017,08:16,am,80,0,8,7,297187131,False,False,0,False
2076,768361,361742768,13/11/2017,08:17,am,122,1,18,2,813074967,False,False,0,False
2077,335732,241000970,13/11/2017,12:31,am,221,0,110,22,345939555,False,False,0,False
2078,304886,710374078,13/11/2017,12:01,am,49,1,22,0,222857602,False,False,0,False
2079,338148,682211983,13/11/2017,07:09,am,37,0,9,1,617935837,False,False,0,False
2080,741311,134391142,13/11/2017,11:33,am,142,0,14,4,599988654,True,False,0,False
2081,130935,714942323,13/11/2017,09:38,am,98,0,39,9,530104764,False,False,0,False
2082,226752,693049546,13/11/2017,10:36,am,94,0,4,5,791007537,True,False,0,False
2083,305600,434175213,13/11/2017,07:15,am,213,0,95,19,488331634,False,False,0,False
2084,562508,451095311,13/11/2017,01:31,am,36,1,12,3,913298868,False,False,0,False
2085,884466,200208849,13/11/2017,01:49,am,72,0,7,1,985421892,False,False,0,False
2086,152609,399228530,13/11/2017,05:17,am,48,0,2,1,601917016,False,False,0,False
2087,495327,323616053,13/11/2017,11:18,am,30,0,7,2,630547142,False,False,0,False
2088,185159,354245990,13/11/2017,08:31,am,112,1,33,11,829009502,False,False,0,False
2089,387496,262324395,13/11/2017,05:06,am,75,0,11,6,144567831,False,False,0,False
2090,992244,778129913,13/11/2017,03:33,am,138,0,6,13,792259273,False,False,0,False
2091,667223,876172579,13/11/2017,10:21,am,63,0,28,5,937265194,False,False,0,False
2092,530911,822120947,13/11/2017,09:58,am,61,1,12,4,404169788,False,False,0,False
2093,436983,436426885,13/11/2017,07:15,am,52,0,10,4,586539144,False,False,0,False
2094,784593,753583704,13/11/2017,01:16,am,154,1,15,12,803102213,False,False,0,False
2095,424566,534497662,13/11/2017,10:51,am,135,0,47,12,624251203,False,False,0,False
2096,809842,831585164,13/11/2017,00:29,am,114,0,5,3,937265194,False,False,0,False
2097,865537,650514843,13/11/2017,04:23,am,49,2,24,3,929609523,False,False,0,False
2098,696491,227560988,13/11/2017,04:28,am,10,0,3,0,283814339,False,False,0,False
2099,616386,344184343,13/11/2017,11:59,am,2,0,0,0,585884916,False,False,0,False
2100,826008,938890563,13/11/2017,10:40,am,18,0,3,1,424251818,False,False,0,False
2101,998068,837162674,13/11/2017,01:45,am,43,0,19,3,918315935,True,False,0,False
2102,111274,172479318,13/11/2017,00:38,am,9,0,2,0,260460335,False,False,0,False
2103,457110,964957813,13/11/2017,11:05,am,61,0,18,5,416423935,False,False,0,False
2104,439916,909306192,13/11/2017,06:25,am,139,1,41,4,888843666,False,False,0,False
2105,617859,426055985,13/11/2017,03:26,am,168,1,58,11,306880581,False,False,0,False
2106,911745,589967165,13/11/2017,09:22,am,0,0,0,0,859840455,False,False,0,False
2107,443047,605489602,13/11/2017,10:57,am,83,0,41,2,343079224,False,False,0,False
2108,965032,164679285,13/11/2017,10:01,am,51,1,22,2,697022479,True,False,0,False
2109,730961,671975090,13/11/2017,01:48,am,70,0,3,6,855036767,True,False,0,False
2110,357121,291749644,13/11/2017,11:25,am,53,0,18,1,404907374,False,False,0,False
2111,819938,531684028,13/11/2017,07:08,am,90,1,18,4,478192660,False,False,0,False
2112,498952,383625804,13/11/2017,04:19,am,18,1,8,1,938870341,False,False,0,False
2113,313462,712790519,13/11/2017,01:23,am,54,2,10,3,568574112,False,False,0,False
2114,609717,581833527,13/11/2017,04:17,am,116,0,11,3,351266880,False,False,0,False
2115,858239,325883070,13/11/2017,07:19,am,16,0,2,1,974038107,False,False,0,False
2116,936202,445324985,13/11/2017,11:40,am,75,0,30,6,274971873,False,False,0,False
2117,599102,356144259,13/11/2017,00:21,am,74,0,22,1,976680614,True,False,0,False
2118,316637,883537412,13/11/2017,07:03,am,84,0,12,2,743016726,False,False,0,False
2119,413801,280861142,13/11/2017,10:10,am,156,1,78,6,439191690,False,False,0,False
2120,332514,248875608,13/11/2017,10:44,am,62,0,6,4,561433289,False,False,0,False
2121,908902,581670354,13/11/2017,03:34,am,9,0,0,0,585926482,False,False,0,False
2122,879180,111191838,13/11/2017,12:28,am,202,0,90,16,420906419,False,False,0,False
2123,984326,247161426,13/11/2017,10:31,am,58,0,23,1,301660733,False,False,0,False
2124,948849,184969179,13/11/2017,02:28,am,73,1,29,5,138160008,False,False,0,False
2125,358104,411057969,13/11/2017,05:47,am,106,0,26,5,489113029,False,False,0,False
2126,501144,226789469,13/11/2017,12:46,am,23,0,4,0,531133661,False,False,0,False
2127,533019,586121795,13/11/2017,09:58,am,140,0,21,1,262140028,False,False,0,False
2128,571088,862695090,13/11/2017,11:35,am,83,0,29,4,251840745,False,False,0,False
2129,187487,236942709,13/11/2017,00:27,am,34,0,8,2,132493462,True,False,0,False
2130,550783,876260100,13/11/2017,04:35,am,122,0,30,12,677619081,False,False,0,False
2131,357938,735737491,13/11/2017,03:22,am,49,0,24,2,738442105,False,False,0,False
2132,151693,893578580,13/11/2017,11:41,am,17,0,0,1,130107826,False,False,0,False
2133,632402,255281520,13/11/2017,03:34,am,15,0,6,0,475446180,False,False,0,False
2134,241324,215163281,13/11/2017,02:47,am,9,0,0,0,599649293,False,False,0,False
2135,235504,517946589,13/11/2017,01:34,am,44,1,8,3,363762775,False,False,0,False
2136,478551,964040739,13/11/2017,08:59,am,80,1,32,6,821144093,False,False,0,False
2137,746944,555272864,13/11/2017,01:29,am,133,0,13,1,774861458,False,False,0,False
2138,783066,887946656,13/11/2017,05:26,am,83,1,8,7,309036669,True,False,0,False
2139,569850,667144940,13/11/2017,01:14,am,11,1,1,0,349104683,False,False,0,False
2140,971742,444262049,13/11/2017,00:03,am,14,0,4,0,496572091,False,False,0,False
2141,266361,926363213,13/11/2017,10:34,am,75,0,18,2,712116165,False,False,0,False
2142,479782,481075973,13/11/2017,03:53,am,120,2,24,6,330280998,False,False,0,False
2143,150972,954284303,13/11/2017,00:55,am,68,0,20,4,818294319,False,False,0,False
2144,152084,998530280,13/11/2017,02:24,am,90,1,9,9,191946775,False,False,0,False
2145,944142,167845933,13/11/2017,01:31,am,24,0,4,0,917457487,False,False,0,False
2146,154420,929472897,13/11/2017,09:46,am,65,0,6,0,972343808,False,False,0,False
2147,117970,909493214,13/11/2017,00:22,am,95,0,42,0,169838769,False,False,0,False
2148,140403,462368739,13/11/2017,00:57,am,9,0,4,0,436290728,False,False,0,False
2149,137176,727461412,13/11/2017,07:48,am,16,1,5,0,818189966,False,False,0,False
2150,652413,931633155,13/11/2017,07:52,am,193,0,19,19,318598108,False,False,0,False
2151,539817,185538188,13/11/2017,02:51,am,52,0,20,0,658764751,False,False,0,False
2152,733690,640976834,13/11/2017,03:38,am,25,0,7,2,251840745,False,False,0,False
2153,793067,726635366,13/11/2017,05:02,am,26,0,9,2,547874736,False,False,0,False
2154,431136,836360607,13/11/2017,08:00,am,175,0,26,3,560406457,False,False,0,False
